Farm,Type,Round,Date,Species,Number
Farm14,ELS,3,07/08/14,Bombus terrestris,1
Farm14,ELS,3,07/08/14,Bombus terrestris,1
Farm14,ELS,3,07/08/14,Bombus terrestris,1
Farm14,ELS,3,07/08/14,Bombus terrestris,2
Farm14,ELS,2,07/07/14,Colletes daviesanus,2
Farm14,ELS,2,07/07/14,Hylaeus communis,1
Farm14,ELS,2,07/07/14,Hylaeus communis,1
Farm14,ELS,2,07/07/14,Lasioglossum albipes,1
Farm14,ELS,2,07/07/14,Lasioglossum calceatum,1
Farm14,ELS,2,07/07/14,Lasioglossum malachurum,7
Farm14,ELS,2,07/07/14,Lasioglossum morio,1
Farm14,ELS,2,07/07/14,Lasioglossum morio,1
Farm14,ELS,3,07/08/14,Lasioglossum villosulum,1
Farm14,ELS,3,07/08/14,Melitta tricincta,14
Farm14,ELS,3,07/08/14,Melitta tricincta,1
Farm14,ELS,3,07/08/14,Melitta tricincta,7
Farm14,ELS,3,07/08/14,Melitta tricincta,4
Farm14,ELS,3,07/08/14,Melitta tricincta,2
Farm14,ELS,3,07/08/14,Melitta tricincta,1
Farm14,ELS,3,07/08/14,Melitta tricincta,1
Farm15,HLS,1,02/06/13,Andrena dorsata,1
Farm15,HLS,2,01/07/13,Andrena haemorrhoa,1
Farm15,HLS,2,06/22/14,Andrena labialis,4
Farm15,HLS,2,01/07/13,Bombus hortorum,1
Farm15,HLS,2,01/07/13,Bombus hortorum,1
Farm15,HLS,3,10/08/13,Bombus hortorum,1
Farm15,HLS,2,06/22/14,Bombus hortorum,1
Farm15,HLS,3,03/08/14,Bombus hortorum,1
Farm15,HLS,3,03/08/14,Bombus hortorum,1
Farm15,HLS,2,01/07/13,Bombus lapidarius,6
Farm15,HLS,2,01/07/13,Bombus lapidarius,1
Farm15,HLS,2,01/07/13,Bombus lapidarius,1
Farm15,HLS,2,01/07/13,Bombus lapidarius,2
Farm15,HLS,2,01/07/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,11
Farm15,HLS,3,10/08/13,Bombus lapidarius,14
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,3
Farm15,HLS,3,10/08/13,Bombus lapidarius,2
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,4
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,3
Farm15,HLS,3,10/08/13,Bombus lapidarius,6
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,3,10/08/13,Bombus lapidarius,7
Farm15,HLS,3,10/08/13,Bombus lapidarius,1
Farm15,HLS,2,06/22/14,Bombus lapidarius,4
Farm15,HLS,2,06/22/14,Bombus lapidarius,1
Farm15,HLS,2,06/22/14,Bombus lapidarius,1
Farm15,HLS,2,06/22/14,Bombus lapidarius,1
Farm15,HLS,2,06/22/14,Bombus lapidarius,2
Farm15,HLS,2,06/22/14,Bombus lapidarius,7
Farm15,HLS,2,06/22/14,Bombus lapidarius,4
Farm15,HLS,2,06/22/14,Bombus lapidarius,1
Farm15,HLS,2,06/22/14,Bombus lapidarius,1
Farm15,HLS,2,06/22/14,Bombus lapidarius,1
Farm15,HLS,2,06/22/14,Bombus lapidarius,1
Farm15,HLS,3,03/08/14,Bombus lapidarius,1
Farm15,HLS,3,03/08/14,Bombus lapidarius,1
Farm15,HLS,3,03/08/14,Bombus lapidarius,3
Farm15,HLS,3,03/08/14,Bombus lapidarius,1
Farm15,HLS,3,03/08/14,Bombus lapidarius,3
Farm15,HLS,3,03/08/14,Bombus lapidarius,1
Farm15,HLS,3,03/08/14,Bombus lapidarius,1
Farm15,HLS,3,03/08/14,Bombus lapidarius,2
Farm15,HLS,3,03/08/14,Bombus lapidarius,1
Farm15,HLS,1,05/16/14,Bombus lapidarius,1
Farm15,HLS,1,05/16/14,Bombus lapidarius,2
Farm15,HLS,2,01/07/13,Bombus lucorum,1
Farm15,HLS,2,01/07/13,Bombus lucorum,1
Farm15,HLS,3,10/08/13,Bombus lucorum,2
Farm15,HLS,3,10/08/13,Bombus lucorum,3
Farm15,HLS,1,05/16/14,Bombus lucorum,1
Farm15,HLS,2,06/22/14,Bombus lucorum,1
Farm15,HLS,3,03/08/14,Bombus lucorum,1
Farm15,HLS,3,03/08/14,Bombus lucorum,1
Farm15,HLS,2,01/07/13,Bombus pascuorum,1
Farm15,HLS,2,01/07/13,Bombus pascuorum,2
Farm15,HLS,2,01/07/13,Bombus pascuorum,1
Farm15,HLS,2,01/07/13,Bombus pascuorum,1
Farm15,HLS,2,01/07/13,Bombus pascuorum,1
Farm15,HLS,2,01/07/13,Bombus pascuorum,2
Farm15,HLS,2,01/07/13,Bombus pascuorum,1
Farm15,HLS,3,10/08/13,Bombus pascuorum,4
Farm15,HLS,3,10/08/13,Bombus pascuorum,1
Farm15,HLS,3,10/08/13,Bombus pascuorum,2
Farm15,HLS,3,10/08/13,Bombus pascuorum,4
Farm15,HLS,3,10/08/13,Bombus pascuorum,1
Farm15,HLS,3,10/08/13,Bombus pascuorum,1
Farm15,HLS,3,10/08/13,Bombus pascuorum,3
Farm15,HLS,2,06/22/14,Bombus pascuorum,3
Farm15,HLS,2,06/22/14,Bombus pascuorum,1
Farm15,HLS,2,06/22/14,Bombus pascuorum,1
Farm15,HLS,2,06/22/14,Bombus pascuorum,2
Farm15,HLS,2,06/22/14,Bombus pascuorum,1
Farm15,HLS,2,06/22/14,Bombus pascuorum,1
Farm15,HLS,2,06/22/14,Bombus pascuorum,3
Farm15,HLS,2,06/22/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,2
Farm15,HLS,3,03/08/14,Bombus pascuorum,2
Farm15,HLS,3,03/08/14,Bombus pascuorum,3
Farm15,HLS,3,03/08/14,Bombus pascuorum,2
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,2
Farm15,HLS,3,03/08/14,Bombus pascuorum,2
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,2
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,3,03/08/14,Bombus pascuorum,2
Farm15,HLS,3,03/08/14,Bombus pascuorum,1
Farm15,HLS,2,06/22/14,Bombus pratorum,1
Farm15,HLS,2,01/07/13,Bombus terrestris,1
Farm15,HLS,3,10/08/13,Bombus terrestris,2
Farm15,HLS,3,10/08/13,Bombus terrestris,1
Farm15,HLS,3,10/08/13,Bombus terrestris,1
Farm15,HLS,3,10/08/13,Bombus terrestris,2
Farm15,HLS,3,10/08/13,Bombus terrestris,1
Farm15,HLS,3,10/08/13,Bombus terrestris,1
Farm15,HLS,3,10/08/13,Bombus terrestris,2
Farm15,HLS,3,10/08/13,Bombus terrestris,1
Farm15,HLS,3,10/08/13,Bombus terrestris,1
Farm15,HLS,2,06/22/14,Bombus terrestris,3
Farm15,HLS,2,06/22/14,Bombus terrestris,1
Farm15,HLS,2,06/22/14,Bombus terrestris,1
Farm15,HLS,2,06/22/14,Bombus terrestris,1
Farm15,HLS,2,06/22/14,Bombus terrestris,1
Farm15,HLS,2,06/22/14,Bombus terrestris,1
Farm15,HLS,2,06/22/14,Bombus terrestris,1
Farm15,HLS,2,06/22/14,Bombus terrestris,1
Farm15,HLS,3,03/08/14,Bombus terrestris,3
Farm15,HLS,3,03/08/14,Bombus terrestris,4
Farm15,HLS,3,03/08/14,Bombus terrestris,1
Farm15,HLS,3,10/08/13,Bombus vestalis,1
Farm15,HLS,2,06/22/14,Bombus vestalis,1
Farm15,HLS,2,06/22/14,Bombus vestalis,1
Farm15,HLS,3,03/08/14,Bombus vestalis,1
Farm15,HLS,2,06/22/14,Halictus rubicundus,1
Farm15,HLS,3,03/08/14,Lasioglossum calceatum,1
Farm15,HLS,3,03/08/14,Lasioglossum calceatum,1
Farm15,HLS,3,03/08/14,Lasioglossum leucozonium,1
Farm15,HLS,3,03/08/14,Lasioglossum leucozonium,1
Farm15,HLS,2,06/22/14,Lasioglossum malachurum,3
Farm15,HLS,2,06/22/14,Lasioglossum malachurum,1
Farm15,HLS,2,06/22/14,Lasioglossum malachurum,1
Farm15,HLS,2,06/22/14,Lasioglossum malachurum,1
Farm15,HLS,3,03/08/14,Lasioglossum malachurum,3
Farm15,HLS,3,03/08/14,Lasioglossum morio,1
Farm15,HLS,2,01/07/13,Lasioglossum pauxillum,1
Farm15,HLS,2,01/07/13,Lasioglossum pauxillum,15
Farm15,HLS,2,06/22/14,Lasioglossum pauxillum,2
Farm15,HLS,2,06/22/14,Lasioglossum pauxillum,1
Farm15,HLS,3,03/08/14,Lasioglossum pauxillum,1
Farm15,HLS,1,05/16/14,Lasioglossum puncticolle,2
Farm15,HLS,1,05/16/14,Lasioglossum puncticolle,1
Farm15,HLS,2,06/22/14,Lasioglossum puncticolle,1
Farm15,HLS,1,02/06/13,Lasioglossum villosulum,1
Farm15,HLS,2,06/22/14,Lasioglossum zonulum,1
Farm15,HLS,2,06/22/14,Lasioglossum zonulum,1
Farm15,HLS,2,06/22/14,Lasioglossum zonulum,2
Farm15,HLS,2,06/22/14,Megachile willughbiella,1
Farm15,HLS,1,05/16/14,Nomada fabriciana,1
Farm15,HLS,1,02/06/13,Nomada flava/panzeri,1
Farm15,HLS,1,02/06/13,Nomada flava/panzeri,1
Farm15,HLS,1,05/16/14,Nomada flava/panzeri,1
Farm15,HLS,1,05/16/14,Nomada flava/panzeri,1
Farm15,HLS,1,05/16/14,Nomada flavoguttata,1
Farm15,HLS,1,05/16/14,Nomada goodeniana,1
Farm15,HLS,1,05/16/14,Nomada goodeniana,1
Farm16,HLS,3,04/08/13,Andrena bicolor,1
Farm16,HLS,2,07/07/13,Andrena carantonica,1
Farm16,HLS,1,05/25/13,Andrena chrysosceles,1
Farm16,HLS,2,07/07/13,Andrena cineraria,1
Farm16,HLS,3,04/08/13,Andrena dorsata,1
Farm16,HLS,1,05/25/13,Andrena dorsata,1
Farm16,HLS,2,07/07/13,Andrena dorsata,1
Farm16,HLS,2,07/07/13,Andrena flavipes,1
Farm16,HLS,1,05/25/13,Andrena nigroaenea,1
Farm16,HLS,1,05/25/13,Andrena nitida,1
Farm16,HLS,1,05/25/13,Andrena nitida,1
Farm16,HLS,1,05/25/13,Andrena nitida,1
Farm16,HLS,2,07/07/13,Bombus barbutellus,1
Farm16,HLS,2,07/07/13,Bombus hortorum,1
Farm16,HLS,2,07/07/13,Bombus hortorum,1
Farm16,HLS,2,07/07/13,Bombus hortorum,1
Farm16,HLS,2,07/07/13,Bombus hortorum,1
Farm16,HLS,2,07/07/13,Bombus hortorum,1
Farm16,HLS,3,04/08/13,Bombus hortorum,1
Farm16,HLS,3,04/08/13,Bombus hortorum,1
Farm16,HLS,3,04/08/13,Bombus hortorum,2
Farm16,HLS,3,04/08/13,Bombus hortorum,1
Farm16,HLS,3,04/08/13,Bombus hortorum,1
Farm16,HLS,2,07/07/13,Bombus hypnorum,1
Farm16,HLS,2,07/07/13,Bombus hypnorum,1
Farm16,HLS,3,04/08/13,Bombus hypnorum,1
Farm16,HLS,3,04/08/13,Bombus hypnorum,2
Farm16,HLS,3,04/08/13,Bombus hypnorum,1
Farm16,HLS,1,05/25/13,Bombus lapidarius,1
Farm16,HLS,1,05/25/13,Bombus lapidarius,1
Farm16,HLS,1,05/25/13,Bombus lapidarius,1
Farm16,HLS,1,05/25/13,Bombus lapidarius,1
Farm16,HLS,1,05/25/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,2
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,2
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,6
Farm16,HLS,3,04/08/13,Bombus lapidarius,12
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,2
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,2
Farm16,HLS,3,04/08/13,Bombus lapidarius,3
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,3
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,3
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,6
Farm16,HLS,3,04/08/13,Bombus lapidarius,3
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,3,04/08/13,Bombus lapidarius,1
Farm16,HLS,2,07/07/13,Bombus lucorum,1
Farm16,HLS,3,04/08/13,Bombus lucorum,1
Farm16,HLS,3,04/08/13,Bombus lucorum,1
Farm16,HLS,1,05/25/13,Bombus pascuorum,1
Farm16,HLS,2,07/07/13,Bombus pascuorum,1
Farm16,HLS,2,07/07/13,Bombus pascuorum,1
Farm16,HLS,2,07/07/13,Bombus pascuorum,1
Farm16,HLS,2,07/07/13,Bombus pascuorum,1
Farm16,HLS,2,07/07/13,Bombus pascuorum,1
Farm16,HLS,2,07/07/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,4
Farm16,HLS,3,04/08/13,Bombus pascuorum,2
Farm16,HLS,3,04/08/13,Bombus pascuorum,2
Farm16,HLS,3,04/08/13,Bombus pascuorum,6
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,2
Farm16,HLS,3,04/08/13,Bombus pascuorum,2
Farm16,HLS,3,04/08/13,Bombus pascuorum,3
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,3
Farm16,HLS,3,04/08/13,Bombus pascuorum,3
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,4
Farm16,HLS,3,04/08/13,Bombus pascuorum,2
Farm16,HLS,3,04/08/13,Bombus pascuorum,3
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,2
Farm16,HLS,3,04/08/13,Bombus pascuorum,6
Farm16,HLS,3,04/08/13,Bombus pascuorum,2
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,3
Farm16,HLS,3,04/08/13,Bombus pascuorum,6
Farm16,HLS,3,04/08/13,Bombus pascuorum,4
Farm16,HLS,3,04/08/13,Bombus pascuorum,6
Farm16,HLS,3,04/08/13,Bombus pascuorum,4
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,3
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,3,04/08/13,Bombus pascuorum,1
Farm16,HLS,1,05/25/13,Bombus pratorum,1
Farm16,HLS,2,07/07/13,Bombus pratorum,1
Farm16,HLS,3,04/08/13,Bombus ruderatus,1
Farm16,HLS,3,04/08/13,Bombus ruderatus,1
Farm16,HLS,1,05/25/13,Bombus terrestris,1
Farm16,HLS,2,07/07/13,Bombus terrestris,6
Farm16,HLS,2,07/07/13,Bombus terrestris,1
Farm16,HLS,2,07/07/13,Bombus terrestris,1
Farm16,HLS,2,07/07/13,Bombus terrestris,1
Farm16,HLS,2,07/07/13,Bombus terrestris,1
Farm16,HLS,2,07/07/13,Bombus terrestris,2
Farm16,HLS,2,07/07/13,Bombus terrestris,1
Farm16,HLS,2,07/07/13,Bombus terrestris,1
Farm16,HLS,2,07/07/13,Bombus terrestris,1
Farm16,HLS,3,04/08/13,Bombus terrestris,2
Farm16,HLS,3,04/08/13,Bombus terrestris,1
Farm16,HLS,3,04/08/13,Bombus terrestris,2
Farm16,HLS,3,04/08/13,Bombus terrestris,1
Farm16,HLS,3,04/08/13,Bombus terrestris,1
Farm16,HLS,3,04/08/13,Bombus terrestris,4
Farm16,HLS,3,04/08/13,Bombus terrestris,1
Farm16,HLS,3,04/08/13,Bombus terrestris,1
Farm16,HLS,3,04/08/13,Bombus vestalis,1
Farm16,HLS,3,04/08/13,Bombus vestalis,1
Farm16,HLS,3,04/08/13,Hoplitis claviventris,1
Farm16,HLS,3,04/08/13,Lasioglossum calceatum,3
Farm16,HLS,3,04/08/13,Lasioglossum calceatum,1
Farm16,HLS,3,04/08/13,Lasioglossum leucozonium,3
Farm16,HLS,1,05/25/13,Lasioglossum malachurum,1
Farm16,HLS,3,04/08/13,Lasioglossum malachurum,11
Farm16,HLS,3,04/08/13,Lasioglossum malachurum,1
Farm16,HLS,1,05/25/13,Lasioglossum xanthopus,1
Farm16,HLS,2,07/07/13,Megachile centuncularis,1
Farm16,HLS,1,05/25/13,Nomada flava/panzeri,1
Farm16,HLS,1,05/25/13,Nomada goodeniana,1
Farm16,HLS,1,05/25/13,Nomada goodeniana,1
Farm16,HLS,1,05/25/13,Nomada goodeniana,1
Farm5,ELS,3,04/08/14,Andrena flavipes,1
Farm5,ELS,2,06/26/13,Andrena florea,2
Farm5,ELS,1,05/18/14,Andrena florea,1
Farm5,ELS,3,04/08/14,Andrena minutula,1
Farm5,ELS,2,06/24/14,Anthophora furcata,1
Farm5,ELS,2,06/26/13,Bombus hortorum,1
Farm5,ELS,2,06/26/13,Bombus hortorum,1
Farm5,ELS,2,06/26/13,Bombus hortorum,1
Farm5,ELS,2,06/26/13,Bombus hortorum,1
Farm5,ELS,3,09/08/13,Bombus hortorum,2
Farm5,ELS,2,06/24/14,Bombus hortorum,1
Farm5,ELS,3,04/08/14,Bombus hortorum,1
Farm5,ELS,2,06/26/13,Bombus hypnorum,1
Farm5,ELS,2,06/26/13,Bombus hypnorum,1
Farm5,ELS,2,06/26/13,Bombus lapidarius,1
Farm5,ELS,2,06/26/13,Bombus lapidarius,3
Farm5,ELS,2,06/26/13,Bombus lapidarius,3
Farm5,ELS,3,09/08/13,Bombus lapidarius,1
Farm5,ELS,3,09/08/13,Bombus lapidarius,3
Farm5,ELS,3,09/08/13,Bombus lapidarius,5
Farm5,ELS,3,09/08/13,Bombus lapidarius,2
Farm5,ELS,3,09/08/13,Bombus lapidarius,1
Farm5,ELS,3,09/08/13,Bombus lapidarius,1
Farm5,ELS,3,09/08/13,Bombus lapidarius,2
Farm5,ELS,3,09/08/13,Bombus lapidarius,2
Farm5,ELS,3,09/08/13,Bombus lapidarius,2
Farm5,ELS,3,09/08/13,Bombus lapidarius,4
Farm5,ELS,3,09/08/13,Bombus lapidarius,1
Farm5,ELS,3,09/08/13,Bombus lapidarius,1
Farm5,ELS,3,09/08/13,Bombus lapidarius,1
Farm5,ELS,2,06/24/14,Bombus lapidarius,1
Farm5,ELS,2,06/24/14,Bombus lapidarius,1
Farm5,ELS,3,04/08/14,Bombus lapidarius,3
Farm5,ELS,3,04/08/14,Bombus lapidarius,3
Farm5,ELS,3,04/08/14,Bombus lapidarius,1
Farm5,ELS,3,04/08/14,Bombus lapidarius,1
Farm5,ELS,3,04/08/14,Bombus lapidarius,2
Farm5,ELS,3,04/08/14,Bombus lapidarius,2
Farm5,ELS,3,04/08/14,Bombus lapidarius,2
Farm5,ELS,3,09/08/13,Bombus lucorum,5
Farm5,ELS,3,09/08/13,Bombus lucorum,6
Farm5,ELS,3,09/08/13,Bombus lucorum,1
Farm5,ELS,3,09/08/13,Bombus lucorum,1
Farm5,ELS,3,09/08/13,Bombus lucorum,1
Farm5,ELS,3,04/08/14,Bombus lucorum,1
Farm5,ELS,3,04/08/14,Bombus lucorum,1
Farm5,ELS,3,04/08/14,Bombus lucorum,1
Farm5,ELS,2,06/24/14,Bombus lucorum,1
Farm5,ELS,1,05/31/13,Bombus pascuorum,1
Farm5,ELS,1,05/31/13,Bombus pascuorum,2
Farm5,ELS,1,05/31/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,2
Farm5,ELS,2,06/26/13,Bombus pascuorum,4
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,4
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,2,06/26/13,Bombus pascuorum,1
Farm5,ELS,3,09/08/13,Bombus pascuorum,1
Farm5,ELS,3,09/08/13,Bombus pascuorum,2
Farm5,ELS,3,09/08/13,Bombus pascuorum,1
Farm5,ELS,3,09/08/13,Bombus pascuorum,2
Farm5,ELS,3,09/08/13,Bombus pascuorum,2
Farm5,ELS,3,09/08/13,Bombus pascuorum,1
Farm5,ELS,3,09/08/13,Bombus pascuorum,3
Farm5,ELS,3,09/08/13,Bombus pascuorum,1
Farm5,ELS,3,09/08/13,Bombus pascuorum,1
Farm5,ELS,3,09/08/13,Bombus pascuorum,1
Farm5,ELS,1,05/18/14,Bombus pascuorum,1
Farm5,ELS,1,05/18/14,Bombus pascuorum,1
Farm5,ELS,1,05/18/14,Bombus pascuorum,1
Farm5,ELS,2,06/24/14,Bombus pascuorum,2
Farm5,ELS,2,06/24/14,Bombus pascuorum,1
Farm5,ELS,2,06/24/14,Bombus pascuorum,1
Farm5,ELS,3,04/08/14,Bombus pascuorum,1
Farm5,ELS,3,04/08/14,Bombus pascuorum,6
Farm5,ELS,3,04/08/14,Bombus pascuorum,1
Farm5,ELS,3,04/08/14,Bombus pascuorum,1
Farm5,ELS,3,04/08/14,Bombus pascuorum,2
Farm5,ELS,3,04/08/14,Bombus pascuorum,2
Farm5,ELS,1,05/31/13,Bombus pratorum,1
Farm5,ELS,2,06/26/13,Bombus pratorum,3
Farm5,ELS,2,06/26/13,Bombus pratorum,1
Farm5,ELS,2,06/26/13,Bombus pratorum,1
Farm5,ELS,2,06/26/13,Bombus pratorum,1
Farm5,ELS,2,06/26/13,Bombus pratorum,1
Farm5,ELS,1,05/18/14,Bombus pratorum,1
Farm5,ELS,2,06/24/14,Bombus pratorum,1
Farm5,ELS,2,06/24/14,Bombus pratorum,1
Farm5,ELS,3,04/08/14,Bombus pratorum,1
Farm5,ELS,3,04/08/14,Bombus pratorum,1
Farm5,ELS,3,09/08/13,Bombus sylvestris,1
Farm5,ELS,2,06/26/13,Bombus terrestris,1
Farm5,ELS,3,09/08/13,Bombus terrestris,14
Farm5,ELS,3,09/08/13,Bombus terrestris,2
Farm5,ELS,3,09/08/13,Bombus terrestris,1
Farm5,ELS,3,09/08/13,Bombus terrestris,8
Farm5,ELS,3,09/08/13,Bombus terrestris,1
Farm5,ELS,2,06/24/14,Bombus terrestris,1
Farm5,ELS,2,06/24/14,Bombus terrestris,1
Farm5,ELS,2,06/24/14,Bombus terrestris,2
Farm5,ELS,2,06/24/14,Bombus terrestris,2
Farm5,ELS,3,04/08/14,Bombus terrestris,7
Farm5,ELS,3,04/08/14,Bombus terrestris,2
Farm5,ELS,3,04/08/14,Bombus terrestris,1
Farm5,ELS,3,04/08/14,Bombus terrestris,2
Farm5,ELS,3,04/08/14,Bombus terrestris,1
Farm5,ELS,3,04/08/14,Bombus terrestris,1
Farm5,ELS,3,04/08/14,Bombus terrestris,2
Farm5,ELS,3,04/08/14,Bombus terrestris,1
Farm5,ELS,2,06/26/13,Bombus vestalis,3
Farm5,ELS,3,09/08/13,Bombus vestalis,1
Farm5,ELS,3,09/08/13,Bombus vestalis,1
Farm5,ELS,3,09/08/13,Bombus vestalis,1
Farm5,ELS,3,09/08/13,Bombus vestalis,8
Farm5,ELS,3,09/08/13,Bombus vestalis,2
Farm5,ELS,2,06/24/14,Bombus vestalis,1
Farm5,ELS,2,06/24/14,Bombus vestalis,1
Farm5,ELS,2,06/26/13,Chelostoma florisomne,1
Farm5,ELS,1,05/18/14,Chelostoma florisomne,1
Farm5,ELS,3,09/08/13,Halictus tumulorum,1
Farm5,ELS,3,04/08/14,Halictus tumulorum,2
Farm5,ELS,2,06/24/14,Lasioglossum malachurum,5
Farm5,ELS,3,04/08/14,Lasioglossum morio,2
Farm5,ELS,3,04/08/14,Lasioglossum morio,1
Farm5,ELS,3,04/08/14,Lasioglossum morio,1
Farm5,ELS,1,05/31/13,Lasioglossum pauxillum,1
Farm5,ELS,1,05/18/14,Lasioglossum pauxillum,1
Farm5,ELS,2,06/24/14,Lasioglossum pauxillum,1
Farm5,ELS,3,04/08/14,Lasioglossum pauxillum,2
Farm5,ELS,3,04/08/14,Megachile ligniseca,1
Farm5,ELS,1,05/31/13,Nomada flava/panzeri,1
Farm5,ELS,1,05/31/13,Nomada flava/panzeri,2
Farm5,ELS,1,05/31/13,Nomada flava/panzeri,1
Farm5,ELS,1,05/31/13,Nomada flava/panzeri,1
Farm5,ELS,1,05/31/13,Nomada marshamella,1
Farm5,ELS,3,04/08/14,Sphecodes ephippius,1
Farm17,ELS,3,06/08/13,Andrena bicolor,1
Farm17,ELS,1,03/06/13,Andrena dorsata,1
Farm17,ELS,2,06/07/13,Bombus hortorum,2
Farm17,ELS,2,06/07/13,Bombus hortorum,4
Farm17,ELS,2,06/07/13,Bombus hortorum,1
Farm17,ELS,2,06/07/13,Bombus hortorum,1
Farm17,ELS,3,06/08/13,Bombus hortorum,4
Farm17,ELS,3,06/08/13,Bombus hortorum,1
Farm17,ELS,3,06/08/13,Bombus hortorum,1
Farm17,ELS,1,05/27/14,Bombus hortorum,1
Farm17,ELS,1,05/27/14,Bombus hortorum,1
Farm17,ELS,1,05/27/14,Bombus hortorum,1
Farm17,ELS,2,08/07/14,Bombus hortorum,2
Farm17,ELS,2,08/07/14,Bombus hortorum,1
Farm17,ELS,2,08/07/14,Bombus hortorum,1
Farm17,ELS,2,08/07/14,Bombus hortorum,1
Farm17,ELS,2,06/07/13,Bombus hypnorum,1
Farm17,ELS,2,08/07/14,Bombus hypnorum,1
